irz,r_wo_FGmarg,r_w_FGmarg,r_SOonly_wo_FGmarg,r_SOonly_w_FGmarg
23.0,-0.0009807279079010658,0.0035779514744780153,0.00028280826126101966,0.0035966662654848625
24.0,0.003968423251230872,-0.014515724537516806,0.004829836133916525,-0.013196408861001898
25.0,0.0013311556283132537,-0.0002052801794608098,0.0019898383395611317,-0.0004313199135068205
26.0,-0.0010388189747152507,-0.009278539917764622,-0.001253099444947364,-0.008771475994305482
27.0,0.0030374148045381015,0.008834515575260044,0.004341580806917887,0.009840189021675378
28.0,0.0010285040229648012,-0.0031888986103119966,0.002017077276882867,-0.0017222854519148227
29.0,0.0012321316803781015,0.002584340897669383,0.0018411255931811913,0.004337798443437444
30.0,-0.0033092940459229503,0.0006025929583266308,-0.0028327760699219814,0.00028709890183109267
31.0,0.0011966654160359622,0.005520672391032484,0.0014758321707775879,0.003860233867394348
32.0,0.0014570632632828393,-0.002790914147976572,0.0023698384657789033,-0.0018089026158558186
33.0,-0.0029257752331722877,-0.005653117464852583,-0.0023496956860114457,-0.005086181026315893
34.0,-0.001996333948015785,-0.005722435185407627,-0.0012405160156710214,-0.007235702354969314
35.0,0.0005779735512382087,0.0026001461530668034,0.001439420918532019,0.003067727204358957
36.0,-0.0014523789212046536,0.000942648804823325,-0.00016672932984453212,0.0012665271831337507
37.0,0.0013989927127617448,-0.0012921460857908773,0.0017520463060870422,4.2171783210471785e-5
38.0,-0.0005635605528449745,-0.000924403482549246,0.0006971561098430588,-0.0010848604459401895
39.0,-0.0013338701535893685,-0.008303409266869954,-0.00039334590435354644,-0.007548182476494296
40.0,0.00020401531205626702,-0.005065922964021513,0.0007622770826816996,-0.0034357903214444333
41.0,-0.0017302071101493585,0.005012736217127095,-0.0006940443451355884,0.005365524344536148
42.0,0.0005234737121585238,-0.0035361629577915247,0.0008245861266596754,-0.0037270883481871657
43.0,0.00037034404358767507,0.0034181547500479427,0.0015253612761573034,0.004512212895479127
44.0,0.0026441797693879075,0.0016793763625918437,0.0028077467800157693,0.0015307572300326904
45.0,-0.002893349144714298,-0.010199790824625164,-0.0021024910856911484,-0.009775176454620664
46.0,-0.0015209869669756118,-0.006264958026638757,0.00042467984514420453,-0.00408644334896763
47.0,0.0003089725312944819,3.443748018235093e-5,0.0012376347439794994,0.00029005311480476993
48.0,0.0013899013679736058,0.00570463544811564,0.0023680426908165454,0.007738181409482167
49.0,0.004406636479039358,0.0033101432652256255,0.0040231621796160315,0.005637098154361025
50.0,0.0014489870316690488,0.007160559453530589,0.0029241717957011935,0.009948459062902417
51.0,-0.001566222814907217,-0.005210453967000191,-0.0008530021418817253,-0.004101800333539018
52.0,0.0008993864480346993,0.0018149862424185498,0.0017013065734842545,0.0013657863287318234
53.0,-0.0005101266447297387,-0.010433785699979369,0.00014142715898160066,-0.009664349051506432
54.0,-0.004244024983489311,-0.0014369959009842201,-0.0036901707445450814,-0.0019397228708028242
55.0,-0.003433960664373641,-0.0011605893275541924,-0.0025631824129896653,0.0004165037582575166
56.0,0.0006856246518986223,-0.002388318990386255,0.0015332750616003274,-0.0008984757391761582
57.0,0.001020448550861733,-0.005349939924738911,0.0022378484657536485,-0.006179191387263584
58.0,0.0032162269858158447,-0.0020569838358227527,0.004330108307290534,-0.0018779938334744313
59.0,0.002481826784314302,0.001607984194028023,0.0029752889784125155,0.003531294026158766
60.0,0.0029435336059271087,0.005321267898771354,0.00446256550607338,0.006555347386857327
61.0,-0.0009801444089063804,-0.0013370878965343592,-0.0005644411466536574,-0.001343927680591068
62.0,-0.00015726927840246843,-0.004759759043564007,0.0005821700786167594,-0.0037344743255182293
63.0,0.0024392724998911074,0.009657754009878063,0.003070469275086025,0.010959824900062996
64.0,0.0047315657273591495,0.010307096043041033,0.005971393206485001,0.01185699046249522
65.0,0.0003661532525497001,0.0011430093291755392,0.0011103772456755906,0.0020504948501443754
66.0,-0.000643918853067266,-0.001429275757104871,0.00029581419259833017,-0.002059226565456639
67.0,-0.0030564800409636763,0.0010812636548039422,-0.0021089096763649215,0.0012177583677089228
68.0,-0.0044488778413910276,-0.009061182930737547,-0.0035352647957291113,-0.007684410271245118
69.0,0.0006706171998955097,0.000821784269128547,0.0016013037368374458,0.0008088371086427046
70.0,0.0023805564363885414,-0.00020273030879066823,0.0041234287925583655,0.0011132420328031634
71.0,-0.000856458843603432,-0.008792584870806955,0.0003523890667491523,-0.007799046282058524
72.0,-0.0007393192350320177,-0.007145354465202521,0.0002946310096687843,-0.00821947156211361
73.0,-0.0003970690732228788,-0.0018689823369925382,0.0005628043012304228,2.118737172314138e-5
74.0,0.0006271559641238727,0.0013128482877198765,0.0018171965665492236,0.0025257923149903665
75.0,0.0018379812838854167,-0.0022183971944081376,0.0014862959080352341,-0.0011850639848574947
76.0,0.002568627646563875,0.0015491329378981022,0.003970092526990513,0.002249165736147191
77.0,0.0029869181961347455,0.010008798249445469,0.004516315488124688,0.011065497870415554
78.0,-0.0009948299809282,-0.007172304357520886,0.0003898403720033236,-0.005661230272061215
79.0,0.0013593580607825658,-0.006146272418400841,0.0021554713719557444,-0.006220019795823196
80.0,-0.0029835785838072198,0.0005203054259798721,-0.002703453472054796,0.0008657414763785953
81.0,0.0019047167645389362,-0.0017049836115980517,0.003027189555929886,-0.0016110372074330085
82.0,0.0037922065144021947,-0.003575382260939137,0.004266568036050181,-0.0018467557011629212
83.0,-0.0017449341045766404,-0.005439810401413585,-0.001753280261230541,-0.004406365922913218
84.0,0.0018942275241702103,-1.392716262289762e-5,0.0036608818363888214,0.0017808008094553655
85.0,0.0005203856775108575,0.003503696058306921,0.001164403391501736,0.0036789210043073196
86.0,-0.002610540947537983,0.0020934694385036207,-0.001111419213897511,0.0028596494664778556
87.0,-0.003760838798286804,-0.0016910482931067512,-0.002962777403120493,-0.0005542961674233231
88.0,-0.001035078604942371,0.003965270972685627,-0.00010647669682739325,0.0044985891415162595
89.0,0.0015856907602026878,0.0007392134956955526,0.0023303089905784237,-0.0005073237872630355
90.0,-0.0006329061316508732,0.00107713802489678,0.0005698641417620501,0.0011119481730680661
91.0,0.002952487205865334,0.006020791625418798,0.004861848830363004,0.00962525122548177
92.0,0.001351715052015949,0.003565247135906411,0.002250954639979198,0.0051464679206670305
93.0,-0.0018719071191010063,-0.0061064200063702,-0.001277165001176558,-0.008505244704882613
94.0,-0.0015009218610197359,-0.0016391346924905024,-0.00046600555076852505,-0.002127917120404064
95.0,-0.002009418306584344,-0.0027969281361523864,-0.0016629583060823441,-0.0012253194226723566
96.0,0.003504915541941424,-0.0023199595701378223,0.004061888046815445,-0.0012416590139820367
97.0,0.0016222486119210156,0.0043476940878355306,0.0026709484675821603,0.004435314658428311
98.0,0.0011963468783916962,0.002591322173539631,0.0021588750015608185,0.003122395489718807
99.0,0.0011452273375827827,0.0014251762950087837,0.0016209691943097427,0.0006855309909487693
100.0,-0.0010701600797446734,-0.0016482434269385925,0.0001353478968907797,-0.0012986717244806898
101.0,-0.00010093322928448959,-0.0017943461104909506,0.0006167752992274483,-0.001511126014306106
102.0,-0.003491437763999898,-0.0008056995928317328,-0.0027772271879894853,-0.0025671892687686828
103.0,0.003947204915870806,-0.008373876294391524,0.005148362543973233,-0.006218472862984816
104.0,-0.002604783587407072,-0.0034983337999980944,-0.001763645266563317,-0.0018833931309366041
105.0,-0.0012989383601245469,0.0006668286826606994,-0.0010903091187336842,-8.027867412473313e-5
106.0,-0.002889042203055008,-0.008112913440580115,-0.0022817167803308373,-0.007511671273513838
107.0,0.00449741646317829,-0.007686917372246357,0.004572066321005335,-0.006167797410819557
108.0,-0.0028060399037566374,-0.008788345801649748,-0.002036016554676559,-0.00916939897820303
109.0,-0.0022918992575163967,-0.0014276489785323995,-0.0012185786524906994,0.00035254437470955575
110.0,0.0011928123560689602,-0.0083554883351171,0.00231564840499859,-0.008006072100445799
111.0,0.002242785274417769,0.01573995551908367,0.0036346165917348545,0.015508294671093294
112.0,0.000316186334927818,-0.005121197718659942,0.0009516380422809278,-0.0034942156450092133
113.0,-0.0004395620844504298,-0.0012084511632562457,0.0009595324770787491,0.000374385177585056
114.0,0.004301609129119965,-0.004053087496925751,0.004118130040390264,-0.004753696113560779
115.0,-0.0010614644059668884,0.001306838183011039,-0.0001714084146846931,0.0008735147045646827
116.0,-0.00019531531911281356,-0.0012845815524441637,0.0004972342542383118,-0.0006862295213185236
117.0,0.0007190321706083549,-2.6889446266956253e-5,0.001858990191937982,0.0001836463620408807
118.0,-0.000542804606163284,-0.009759078927445819,0.00015404127317120085,-0.008740712355489936
119.0,0.001499525953777655,0.004562329088487941,0.0024726579928001915,0.004833177093186281
120.0,-0.0008889835740646373,-0.004934269718302569,-0.0001869937834236185,-0.0036266431950920308
121.0,-0.001370682799684974,-0.0060509620324334734,-0.0007871486954202449,-0.00514111963161585
122.0,0.005014056716757213,0.003016221929268452,0.006445685635679137,0.005180170971073061
123.0,0.002702024792732299,0.0038701141342750386,0.0035574267002687903,0.005024948912491333
124.0,-0.0010629196086363259,-0.007009069475332867,-0.0005820442194758764,-0.005968047656097634
125.0,-0.0007046457880151795,-0.007587596660782645,-0.0007279983663086655,-0.006809646456926266
126.0,-0.002672570996299159,-0.004930242634643106,-0.001309266981902477,-0.003958142703435561
127.0,-0.002827182885761772,-0.007190174634035358,-0.0021068447856307975,-0.006548058307127452
128.0,0.00738604202665931,0.0027065588931013537,0.00813328056666815,0.004233490016878422
129.0,0.0044537938790197695,-0.0033841493844272803,0.005110840475527565,-0.0006391413931612449
130.0,-0.002579005286800634,-0.006143456869041661,-0.002253799374207368,-0.005211862669992695
131.0,0.002519448710426325,-0.0020259418936471913,0.00408559431028706,-0.0022763952667212324
132.0,-0.0051190511176679295,-0.006265965224752352,-0.004344370637796214,-0.005205666578461846
133.0,-0.001472380884769233,0.0067859897428574545,-0.0010453534675002086,0.005488693109021255
134.0,0.003795560238210063,-0.008645893452844252,0.004892643127194452,-0.007609756967172896
135.0,0.003843512360179963,0.0021790266334975545,0.004483776337463754,0.0022735484820372636
136.0,-0.002802984116432394,-0.007008665566144175,-0.0027182699834153085,-0.00594129702345009
137.0,0.0017081266722919575,-0.0011919856099932647,0.002337490551527613,0.0007749471116758025
138.0,-0.00044922546968797453,-0.005165554147325382,0.00017577554500086047,-0.004425481318414801
139.0,-0.004068985712043466,0.0019523783394622075,-0.003328054489024462,0.0025537364712166304
140.0,-0.0022825778976502996,0.0012875712109717947,-0.0018022059491494245,0.002302582956463666
141.0,0.002296936163660321,0.003404140291814277,0.003185741531310416,0.005586534329128554
142.0,0.0021684784912706164,0.0007043354186722548,0.002238578366098179,0.0022878860618135884
143.0,-0.001247796252892157,-0.0015508072890861686,-0.0008587457844090483,-0.001714619245186344
144.0,0.0006534226790176335,0.006653170602167636,0.0013904719305531663,0.007052823078873816
145.0,-0.0026584341248865346,-0.006297521621159202,-0.0024652275174089867,-0.005680506583768384
146.0,-0.0002845187479023243,-0.004946479218935595,0.00045180670756887954,-0.004439975564219849
147.0,0.0010318087399003902,-0.008897223721856603,0.0021704321627780965,-0.007556431995311879
148.0,-0.003623713904510712,-0.000786802863956021,-0.0023379785580537114,-0.0014848942094032728
149.0,0.001454245875026392,-0.0035673111395765535,0.0020199626009008683,-0.002783733362201991
150.0,0.004060906053118504,-0.010893474505503336,0.005121785028422054,-0.010837067392432918
151.0,0.00034542881501518197,0.0015793380787471785,0.0008583206946365307,-0.0006865738424323112
152.0,0.001099377866806915,0.0033379844457621455,0.0016667265340670203,0.0040584776538843195
153.0,-0.002762735093371615,-0.006217571766106995,-0.0019905453136171715,-0.005572004174465538
154.0,0.0014525718275844317,-0.0006942464568765505,0.0024526780078036902,0.0011893186076637778
155.0,-0.00027116631532902346,-0.002597883023299601,0.000550838755325504,-0.002811555701734763
156.0,-0.00011503417743769682,0.0013935657869221247,0.00026971414303647925,0.002945253327645366
157.0,-0.0014869730191461785,0.0014854443496681872,0.00018375083279490763,0.0018903195005409643
158.0,0.0015812535764038213,-0.01683660400991582,0.0030013078792476915,-0.014599684139286723
159.0,0.0003057822955081002,0.00395915377374205,0.0007250707105683183,0.00429983323820718
160.0,0.0011893097671702491,0.01170285704738409,0.0013394430655942324,0.011218993956361514
161.0,-0.002812770126600599,-0.009516023526882711,-0.0021932134602846197,-0.007782723317175047
162.0,-0.0016768668770080005,-0.004349999129822283,-0.0006454937784434845,-0.0023865398371397
163.0,0.0027846325089757045,-0.0015763174230831035,0.003303120374576523,-0.002785462585452473
164.0,-0.0032887088292028062,-0.006718190763938371,-0.0018071563322200035,-0.006529994449976862
165.0,-0.0007304547163825569,0.004620726789161639,9.270990920684757e-5,0.004585582212010001
166.0,-0.0002936543723725273,-0.0017476119541428806,-3.742368184328951e-5,-0.0017046711554435181
167.0,0.0006640539468162304,-0.004310612669495331,0.0021017770093806768,-0.0018824381661037444
168.0,0.0018555846855024447,0.0013160809947392073,0.002386752748620976,0.0026675488447987293
169.0,0.004840106891992426,-0.002702138410574009,0.0064148220897813964,-0.0024488366186829935
170.0,-0.0004762398929105925,0.000910848579113865,-0.00025531410746675753,0.001259673818864011
171.0,0.0014604682162503953,-0.005081672100268104,0.002194306735390777,-0.004238823759987276
172.0,-0.0005285104348653911,0.004222928059330997,0.00020418388545529243,0.005127772145662238
173.0,0.0009242973102020404,-0.008275995393393827,0.0019021009782936237,-0.006659801847402554
174.0,0.006646938249422517,-0.005545764600376545,0.006999777151954985,-0.00399770966634666
175.0,0.0009965619903484829,0.001172961128265777,0.0024545583672495003,0.004060858937554235
176.0,-0.0017141958761952686,0.0006553231430476902,-0.00092706884582317,-0.0007694952097099262
177.0,-0.0015853956511461265,0.002309335133360955,-0.0011359638466343926,0.0014367458441727804
178.0,-0.0015097774683748288,0.0059961953073988565,-0.0011883122523693947,0.004300229702917624
179.0,0.0031245586794230672,0.002630317746172515,0.004281055624127946,0.0030930053998753926
180.0,-0.0020048771144745583,-0.0021947010001706554,-0.001328753603180429,-0.0018548231640907957
181.0,-0.0007662981795812187,-0.0020034016266291498,-9.284796976753282e-5,-0.0011035008355943976
182.0,0.005777846522947752,0.003749076323544674,0.0076580465011010556,0.006704547358670123
183.0,-0.002312735126485888,-0.007391480734920789,-0.0014499752229949257,-0.007010197975332252
184.0,-0.0003072929510851713,-0.0032806638392932443,0.0009563961710933395,-0.001480702637164475
185.0,0.001976295486545696,0.003344947140329942,0.0025679132998400597,0.0041706550639375225
186.0,-0.00046902209449871146,-0.000744766270699025,0.0006463162854585504,0.0002508574821453983
187.0,0.0024467606820648955,0.005473225279133883,0.0031570856268230934,0.005339168259173184
188.0,0.0027383360761899177,0.004739499554353955,0.003736907190108196,0.005526500093089974
189.0,-0.0018327772547715323,-0.005106150755173939,-0.0010328516200072656,-0.0038034735564666734
190.0,0.0031797945559853226,-0.007086903968008449,0.004370274254097838,-0.005924481759681697
191.0,0.00025436485044381626,0.006544914238701128,0.0014175718749777114,0.0046887751933813665
192.0,-0.0028775952315283444,-0.007125980657240527,-0.0019273931846294713,-0.006395240687127306
193.0,1.7092142488273707e-6,0.002565504282116307,0.0005776248252926267,0.002189957950469694
194.0,0.0003406079354662318,-0.001244959645929797,0.0004934710389503442,-0.0005772513465452357
195.0,0.000806367947276295,-0.0005991361986374102,0.0016285825982381868,0.0005308478356241777
196.0,0.0018446984061463942,0.0009197355168614634,0.0025536309317645573,0.0024403239199824543
197.0,0.0015731880302796545,-0.0018663967266434839,0.0015958027574135161,-0.0010689089430430453
198.0,-0.0010399984092719135,-0.009362806485448277,0.00013950407617002456,-0.00896222954770376
199.0,-0.0006844120428881771,-0.0028226138670224958,0.0009676381431908491,-0.0027914721594560483
200.0,0.004646966642380239,0.006750218150901288,0.0054065337370987916,0.007749258156024708
201.0,0.0017813882495256966,-0.0025596833918511246,0.002540987315360921,-0.0013882825273217228
202.0,-0.0019355150218998678,-0.0028018179573061925,-0.0007873077838698589,-0.0015181875217825476
203.0,0.001678476391955667,-0.002385892208075259,0.002045811750291313,-0.002210660947684825
204.0,0.0010025312244902882,0.0012262050850223658,0.0008467167056128324,0.0011554026420446586
205.0,0.005461321299542988,0.006782375279723316,0.006917929079275294,0.007154287227886764
206.0,0.0020521879223990972,-0.0030501306945029285,0.002180091924212433,-0.0037886222779411724
207.0,-6.031970879503533e-5,-0.012316682832823325,0.0004824585716496586,-0.011417318255442663
208.0,0.003562263648757667,-0.01167105516574571,0.004135118577726858,-0.011420983501891378
209.0,0.004230063169337476,-0.001260172935215787,0.004040883626070761,-0.001042082437753736
210.0,-0.0014063860359059348,-0.0008425268636991357,-0.0001552876944062848,0.0008092559325687224
211.0,-0.0009562781836331293,-0.006392261444531544,-5.549880831706241e-5,-0.006276186026194857
212.0,0.004077712462476094,-0.0038286491868363397,0.004379833018017734,-0.003574715289254454
213.0,-0.00027377993408907235,-0.00512786934454536,0.0007161604606773483,-0.00630014190630432
214.0,-0.0019333231647324686,0.0035368597921093233,-0.0015172043763139423,0.004076678347576003
215.0,0.001167057792462483,-0.008703743035101939,0.002958698625296013,-0.004997372970360173
216.0,0.0010646859629623194,-0.0004702302190094079,0.00236357841995269,0.0013566415298511426
217.0,-0.002390511034067,-0.004924461961082644,-0.0013385746634087946,-0.0040636333452606565
218.0,-0.004616448699464185,-0.006006107756773781,-0.004216067426602543,-0.006537582164328421
219.0,0.0007530531316555056,-0.001071747341657336,0.0022095841530721154,-6.588925796729224e-5
220.0,0.0029377844887442236,0.0034259225496148554,0.004194143799502035,0.0032145985975572337
221.0,9.33751199661712e-5,0.0023927202480897216,0.0010910050636258023,0.003670804904187987
222.0,-0.003643376461783159,-0.0033130541829080777,-0.003311537414674229,-0.001675015782832673
223.0,0.0007547807268106219,0.006356880192767717,0.001545004106060157,0.007189296925150432
224.0,0.0030230268093842335,-0.004953802822606278,0.003701720455357295,-0.004154855307938344
225.0,-0.0026395639051264947,-0.009186178508977549,-0.002615249106209937,-0.009133940255361113
226.0,0.00018836165008087372,0.005674949010008634,0.0009925707881636404,0.0049752609073575775
227.0,-0.0006065881767119463,-4.969498297716557e-5,0.001318467726030609,0.002629681424517014
228.0,-0.0007633729169437978,-0.004462904773863064,-0.0003188037467715816,-0.004953541813589558
229.0,-0.0033312002878357738,0.0013557492459727665,-0.0028446043428589822,0.0008134506091436943
230.0,-0.0005376411592738147,-0.003278056282675048,0.0006218240839174973,-0.0020937810796042918
231.0,0.0033470416409065763,-0.004051866658017066,0.0030650842808599083,-0.0026416191786824248
232.0,0.0034629060902327726,-0.006815385991225189,0.0042869031247090295,-0.005386984688367429
233.0,-0.00046524908893640885,0.0002285942375676874,8.54813791561066e-5,0.00012499801316373356
234.0,0.0012021892935146531,-0.004015347531302304,0.0020614211580819697,-0.004298599213367989
235.0,-0.005362893843245159,-0.006645238615612262,-0.004691262076522651,-0.006497081025530042
236.0,-0.0022718282242505847,-0.007196722346177497,-0.0016993889290789004,-0.00668871177766665
237.0,0.0009569672074984779,0.0002402166753650752,0.0013524222142835259,0.0006545481509088209
238.0,-0.0028476694830470244,0.0014120302644607093,-0.002199641547156464,0.0025784477931732708
239.0,0.000986665174802583,0.0023427614338624747,0.0015254391743441881,0.0032535955571431643
240.0,-0.00045805312746416166,-0.006635580662287019,0.0006524507750131461,-0.0068497327764675126
241.0,-0.002101995057192051,0.0015347755576554862,-0.0015355165800651567,0.002062621510153665
242.0,-0.00458795355627989,-0.008113455995454016,-0.003776028201082727,-0.00892734593463604
243.0,-0.0008991754326390243,-0.004653681332030808,6.2951669110160346e-6,-0.005117828563585714
244.0,0.0008834634176837685,-0.009981374419709043,0.002281226217466464,-0.008516879827151155
245.0,-0.003531951871852757,0.000664548097832297,-0.0023103774099997587,0.00019272197088889944
246.0,0.001694817976813253,-0.0012916636370008975,0.0025990065560134953,-0.0003560665813901789
247.0,0.0003119853472571244,0.0028845788640346087,0.0009752578636985122,0.004230790684638567
248.0,0.0004081903481658635,0.005024275171829321,0.0013362865649212098,0.005409652489959844
249.0,0.001818914414068364,-0.008353636793291064,0.002474735050075732,-0.008485183481459596
250.0,0.0019975197609793534,0.000997243528996256,0.0023910211104039066,0.00277194637258147
251.0,-0.002182153078749289,0.0028026151687721213,-0.0018537936840543477,0.0031502046343586843
252.0,-0.0014606810893478363,-0.004496048779537083,-0.0006466871953030871,-0.0038667091047853036
253.0,0.0017139366783658861,-0.0036465730650938753,0.002417923697265527,-0.001873570883018646
254.0,0.00038344000340352803,-0.005950930556371527,0.0006048316707256265,-0.004701181943765124
255.0,0.0020089513101406767,-0.010831753307997845,0.002194873741305212,-0.009711248507691079
256.0,0.0025759264139898416,-0.004028817769329215,0.002915194203860769,-0.0020744993782378725
257.0,0.0023063575466376746,-0.003731806198187442,0.0029459843293573574,-0.004384370411957714
258.0,0.005848140192682257,0.0028751394451865847,0.007613528577640433,0.004350238481835099
259.0,0.0011624771758644613,0.0012354265177032778,0.0013668770010366673,0.0007101272079253104
260.0,-0.0016086069588902773,0.008132102089894018,-0.0008229804959391507,0.009436609842538113
261.0,-0.0023275233799104735,-0.006718750897057677,-0.0021570583511505235,-0.006132160457090319
262.0,0.003590505771457595,-0.00028410561934561493,0.0048570103217516515,0.0019968415692465736
263.0,0.007756002290317208,-0.003907403797832896,0.008674923634289544,-0.0019203757476863239
264.0,-0.000956830344424241,-0.011962573071975045,0.0003402683079694985,-0.011351911535181499
265.0,0.0014563999187060589,-0.005010262804153143,0.0025296089202777724,-0.005188947753243337
266.0,0.004880840726396441,0.005120032527158621,0.00591364599300688,0.006591925458488347
267.0,0.002041758553417453,0.007975549626257806,0.002879061547239355,0.009128893392669363
268.0,0.0007385338927592174,-0.0037945491779408994,0.002449278786174142,-0.0015104956955691873
269.0,-0.0001315389618038181,-0.006298127984055948,-0.0002658065620277197,-0.0050347168323265825
270.0,0.0039971628973394565,-0.011327524660847941,0.005492844524603851,-0.013315740800740649
271.0,-0.0022966884946034874,-0.007906874726198448,-0.001497851132760035,-0.006657458094431079
272.0,0.0057515914587765145,0.005711289955432819,0.007520966631863536,0.005668825019005246
273.0,0.006704787271697157,-0.0044720128667190655,0.0074109653305489825,-0.0027270236082447947
274.0,-0.00031920438652639077,-0.003243971245235536,0.0006316511971654373,-0.0017364375767778785
275.0,1.8830376321667846e-5,-0.003399011280928222,0.0011498735790077023,-0.003111289117410306
276.0,-0.00149026970690083,0.0021673060204812082,-0.00020478783363316562,0.0018355438842973732
277.0,0.0015280358815917274,0.005416900169743207,0.001575568939000538,0.005221681518168757
278.0,0.0014221226167670767,0.001079131574697007,0.0024642660208761703,0.0015796970079984547
279.0,0.003323600589172383,0.00443287251832239,0.003924428409436625,0.004540163379112984
280.0,0.002183499638430912,-0.0006689395590721416,0.0024923890471527385,9.740037185147241e-5
281.0,0.0021819843983626806,-0.0038588111112695914,0.0024520454350352495,-0.002692387955288668
282.0,0.004441566014369538,0.002559035667769077,0.005326274260331432,0.0013550685912594753
283.0,-0.0056767953756350145,-0.004877134957296947,-0.0049402446625835756,-0.003298138573633713
284.0,-0.00012221597726716949,0.0007588650319603319,0.0010805413901778236,0.00029486049366200757
285.0,0.005336473185345054,-0.0012333819418538213,0.006990464679588007,-0.0008297103125887017
286.0,8.861566681779982e-5,-0.0004768583506751417,0.0010041229152421521,0.0018083136255924064
287.0,-0.00019677632203108516,0.0005480309466260137,-2.0147710529196835e-5,-0.0010798402522708066
288.0,0.0030094883401655076,-0.0036669645483311114,0.0038763659433227195,-0.003197161596805021
289.0,-0.0020957615207483553,-0.0017947261558046565,-0.0003763205826831389,-0.0015705675369946444
290.0,0.001931763085915289,0.005795614035602405,0.0027109392186886977,0.006987996914007944
291.0,-0.0007234012865870227,-0.0001483377868673212,-0.00014394491650047622,-0.0008028893812928492
292.0,-0.0020478021433643755,-0.004018633274475431,-0.0015037948090887829,-0.004113293663503396
293.0,0.00309046608249154,-0.0016833345318260978,0.0036861900795816835,-0.001724316902244843
294.0,-0.005292988894306022,-0.004799962029498584,-0.004980673912936226,-0.004415015335422983
295.0,0.0043735724305296805,-0.0025056164067786897,0.004489212378919877,-0.002395735517331016
296.0,-0.0006998153381302296,-0.002168055231479884,0.00016893989831956856,-0.00037067953632959766
297.0,0.0005268044914170274,-0.0007322378435284489,0.0009450881095994293,-0.0012775649697632676
298.0,0.0007538615151157783,0.00361883648102365,0.0017742676439187375,0.005044074793081795
299.0,0.0010497717630178506,0.004396801823106216,0.0018842620548702638,0.0040294481571228665
300.0,-0.00290651734883747,-0.006737769719499735,-0.0022990563975867845,-0.005110178209466683
