irz,r_wo_FGmarg,r_w_FGmarg
1.0,0.0002197975495159256,0.002432800474955913
2.0,0.0006236759393895519,-0.003477283455049328
3.0,0.0013518330375910793,0.0012369384438380203
4.0,-0.00020474096124446087,-0.00593853707110733
5.0,0.0001237847125463341,-0.00620879536807061
6.0,0.0009102995684713444,-0.00038192516902938416
7.0,-0.0009393072476659382,-0.0016574866336400813
8.0,-0.0024661633524074304,-0.00971998982209348
9.0,0.0018476136132785613,-0.0007148356690780489
10.0,3.742757670391374e-5,0.001352770224714269
11.0,-0.0006561463751818165,-0.009032008733536384
12.0,0.001499247774414763,0.003413399567904174
13.0,0.0001137001467455788,0.00021887525896889735
14.0,-0.00019467584499996928,-0.0023307846081162854
15.0,0.0006723137454993345,-0.0070871392021833535
16.0,-0.001187362643948696,0.00101240304382342
17.0,-0.0017633739065044114,-0.0033204492950755587
18.0,0.0002894482958041584,-0.00304305707581887
19.0,3.3080704775630563e-6,-0.003386496275976779
20.0,0.0015238319595913073,-0.0004744303689154653
21.0,-0.002373443109418929,-0.004225097217366575
22.0,0.002506713377343261,0.003756615254847821
23.0,-0.0005737582799644939,-0.001842801677020234
24.0,0.0009484300231475888,0.00309348991918579
25.0,0.0013662621322719003,3.8474619858916025e-5
26.0,-0.0005168494980574526,-0.004332404561082598
27.0,0.004385003927539595,0.0033208515197792206
28.0,0.001870428284728605,-0.004958742204176865
29.0,-0.00023721656361889429,-0.0008916892584061953
30.0,-0.001634170942600194,-0.002432640515412204
31.0,0.00012555858348397994,9.954436375271813e-5
32.0,0.00047518827393436974,-0.003206203101253813
33.0,0.00017676957607624513,-0.0028804750817754575
34.0,0.0009728857223750596,-0.0015364547868755866
35.0,0.0017410783438185622,-0.002329555615953123
36.0,0.0011653801741484879,-0.00200211106446278
37.0,0.003932990835458643,0.0035762446651795288
38.0,-0.0015728200440587054,-0.000967783844813908
39.0,0.0012798236628779722,-0.0011707506265825917
40.0,-0.0013038156087328454,-0.0074307969909634545
41.0,0.0007169419414726378,-0.0017876423303196602
42.0,1.0726926166681595e-6,-0.0012862014786172164
43.0,0.0005915548550691106,-0.0017931711723958089
44.0,0.001194793389771233,0.002673482318785882
45.0,-0.0013012846462026998,-0.004115393917783246
46.0,0.000936349984729684,-0.0010312726177791258
47.0,0.002090436739878531,-0.0011170481866628987
48.0,0.002273333397727825,5.663425349659102e-5
49.0,0.0019637504877224998,0.0007108130599323834
50.0,0.0012605698979120837,0.0016927626319685341
51.0,0.0008602115357465071,-0.003984800244790618
52.0,0.0023676522509542314,0.003447738642253457
53.0,0.0006297183470430504,-0.005949276093765294
54.0,-0.0012239602567417575,0.001377677950797899
55.0,-0.0004952089171517796,-0.005871291335759577
56.0,-0.0007188997971815565,0.002282601023347943
57.0,0.002129089370843751,-0.0017032147122932237
58.0,0.0018627869296509894,-0.0005463564893769501
59.0,0.0022932609698046464,9.369802539796948e-5
60.0,0.004518939899909446,0.0025833335312848643
61.0,0.0004343995250131214,-0.0023274750807387606
62.0,-0.00018794334797474666,0.000449437926058628
63.0,0.0026939831863059638,0.00042618739381523993
64.0,0.0034919198952241114,0.0028998179009200173
65.0,-0.0001978963429513934,-0.001201360714258054
66.0,0.0006200126728823493,-0.001303575035646391
67.0,-0.0013430138700715065,-0.002060078762337256
68.0,-0.0011803153834950284,-0.00296045292466695
69.0,2.344356865684496e-5,-0.0009477662416328859
70.0,0.0035587206036066313,0.00022183856364648688
71.0,0.000705892355102828,0.0026693237912471532
72.0,3.651718866603434e-5,-0.0019723811980783884
73.0,-6.964247680555319e-5,-0.0015938154475990196
74.0,0.002482913953452098,0.002686747790205028
75.0,0.00025453028610508417,0.00045767549366698636
76.0,0.0024695502724662965,0.0036385500755213127
77.0,0.0032827847631120783,-0.0027401323397838935
78.0,-0.0005557071343811221,-0.00732171361743359
79.0,0.0023223764702443184,-0.004511365389878995
80.0,-0.0008336283978763772,-0.006218241993473709
81.0,0.002235166173650905,0.0033733352607961714
82.0,0.0007265753387994709,-0.004097900805224307
83.0,-0.0015607736017275655,6.700845125474494e-5
84.0,0.002047134675133073,0.0004910641999828945
85.0,0.0015532252168162174,-0.0005666506759684921
86.0,-0.0007592166211942136,-0.0026753005424257578
87.0,-0.0015625952474236221,0.0010056094971033513
88.0,0.0003567824273364217,0.0013538068627216278
89.0,0.0006759436155751456,0.00029138493590687256
90.0,0.0020639522645375407,0.0017900909841253494
91.0,0.0034613949070230274,0.0005515376432749177
92.0,0.0006112874717523845,-0.0004869456655655801
93.0,0.0001478935434470177,-0.0023296171151665464
94.0,0.001821966408125638,0.0034627781999640624
95.0,-0.00200852322976652,-0.0027226909524739815
96.0,0.0015483716047473162,-0.0007822949992162298
97.0,0.0028636116081544923,0.002807722036547266
98.0,0.0021821496015354703,0.0010353290185483382
99.0,0.003880400627281011,-0.0010678344054526616
100.0,0.00032929665619787693,-0.003493265082232354
