irz,r_wo_FGmarg,r_w_FGmarg
1.0,0.001085840487291197,0.002034777946074819
2.0,0.0008051228895566126,0.0020138910389595763
3.0,0.0007292673097831,-0.001201537805867067
4.0,0.005479155421014124,0.006742908561079162
5.0,-0.0004923537236543796,-0.0036269517651000296
6.0,0.00282700936488339,0.0023336915589258285
7.0,0.0013328022654885668,-0.0005151973185609937
8.0,0.0027246132333193077,-0.0015438282063804383
9.0,0.0010983316248725284,-0.004190500509899246
10.0,0.004303499723687203,0.0013127145293772332
11.0,-0.0014434640694875143,-0.009026460773832559
12.0,0.0032736975573370887,0.0015848596257092818
13.0,0.0012566716442372955,-0.0034360188194000347
14.0,0.006650531206154374,0.0025188382621925626
15.0,0.0032470835378838442,-0.0032342362156240695
16.0,0.0008627541051546083,-0.0014008080320383736
17.0,0.0009718014525749595,-0.0005674373333941222
18.0,0.003074945664412574,0.0005764061680597226
19.0,0.002662240375941539,-0.0018182743598369202
20.0,0.0023564995315713115,-0.0029245499297916025
21.0,0.001327812911968702,-0.007067433921654623
22.0,0.001615104058653847,-0.0026518026628461703
23.0,0.0021785804918465026,0.005682213259176818
24.0,0.0007382978964538998,6.548279347102073e-5
25.0,8.300070440439813e-5,0.0010348293409565379
26.0,0.0021966420446816477,-0.0025366547003288693
27.0,0.00272315636219372,0.00040298816694648627
28.0,0.003188283433491901,-0.001150362426189005
29.0,0.002263293728069057,-0.003167035005398776
30.0,0.0011451998961635149,0.0020079440943128373
31.0,0.004035022105373158,0.004000107400885128
32.0,-0.0011311493778977163,-0.0038360987418505714
33.0,0.0008506594009853361,-0.0012008975548012748
34.0,0.0004928860803266677,-0.002395688156827841
35.0,0.00255871232696994,-0.002999184771681665
36.0,1.341962287943498e-5,-0.001027077244811698
37.0,0.002112674467488456,0.0012661004057336956
38.0,0.004921922131646997,0.0009990109745856104
39.0,0.0012806626147616965,-0.003013765624808688
40.0,0.003664160825829513,0.0005740691103664143
41.0,0.00152528331715218,0.00039139184383387305
42.0,0.0006469855701475076,-0.004375719162354829
43.0,0.0048154357205808206,0.0037927611193397897
44.0,0.0020878254690088914,0.0010801763541106973
45.0,0.0020725187802772046,-0.0005267961908081985
46.0,0.002868561260932966,0.000536775642981985
47.0,0.001824112866477968,-0.0004823337167982753
48.0,0.0041593653809593786,0.0006058632150464473
49.0,-0.0001742991185015288,-0.005545202130786153
50.0,0.0041811346158425015,-0.0008880601993911568
51.0,0.0029809173187022434,-0.0013471621187142104
52.0,0.004273823195793836,0.003043509668957951
53.0,0.0008620590788025879,-0.002556771973296907
54.0,0.0008905700211562177,0.0016280198246494027
55.0,0.00086223352729018,-0.0034652593000164328
56.0,0.00247521996580693,0.003178731534847372
57.0,-0.001068173546292102,-0.003070009702264087
58.0,0.0014665487471891593,5.554373013670553e-6
59.0,0.0022777459001511553,-0.0031760514899270317
60.0,0.004566419995061951,-0.0005435557261347229
61.0,0.0023976074128520316,-0.001192532555593359
62.0,0.0025568113476232774,0.0024034720219486406
63.0,0.003298936242982414,0.0033581308585731275
64.0,0.0032075324799020447,-0.00043443328130942196
65.0,0.0011031396608563863,0.0005424533757516364
66.0,-0.00029489892282167393,-0.0016699950205656415
67.0,0.001795322217173741,0.0012207889223108208
68.0,-0.00030157585229704294,-0.003018916206973763
69.0,-0.0012094929585654002,-0.0026212594673248224
70.0,0.002168861831258521,-0.002636802238016746
71.0,0.003240961953985295,0.0017952621950859016
72.0,0.0019168273437113784,-0.004004458130691913
73.0,0.0017771494183472507,-0.004679905783982683
74.0,0.0017175928234852088,0.0002386301416867852
75.0,-0.0008602301223601908,-0.004729927341382106
76.0,0.000576224267532017,-0.0009604070629461579
77.0,-0.00013977591163760264,-0.003734827550747987
78.0,0.0003843326861098253,-0.003719493990198977
79.0,0.0022098739394136482,0.00044177861306266344
80.0,0.00011603394478123399,-0.0005288583788317715
81.0,0.003327860936950764,-0.0013967922821274984
82.0,0.00018864228941132077,-0.0007185543796883906
83.0,0.00497067579423562,-0.00011492527966933171
84.0,0.0023178064813441103,-0.001914096838121835
85.0,0.0026215446176308657,0.0017226907296348534
86.0,0.004382788129327383,-0.0028860378737943075
87.0,0.00357774798635452,-0.0015681654351360165
88.0,0.0010809361713007132,-0.0001610140958179721
89.0,0.0031861558926827693,0.0004890974221220348
90.0,0.0007252840084197433,-0.0012425117485077312
91.0,0.005069335245784841,0.0035047539003627928
92.0,0.0029895441174504662,0.00031707387272247384
93.0,0.0027434383420451925,-0.00101928904033014
94.0,0.0019033462520638197,-0.004894407760468867
95.0,0.0023423346886680464,-0.0013824507115320205
96.0,0.0017052322204345503,0.00045729609459495486
97.0,0.0053286756830779455,0.0018971403786398322
98.0,0.00425235750060348,0.001329133066208829
99.0,-0.0005586349209269533,-0.0030180248318284536
100.0,0.0019244844752859442,-7.423858877902707e-5
