irz,r_wo_FGmarg,r_w_FGmarg
1.0,-0.0020976727747603675,-0.002524807802148784
2.0,0.0027616897311093618,0.0008552054636055851
3.0,-7.540515407150725e-5,-0.00203003079740621
4.0,0.005802460033409595,0.003591569861563361
5.0,-0.0016634308548265381,-0.01080654805471364
6.0,0.0029851007159478757,0.002059587465700163
7.0,-0.001446850050642818,-0.004485345678124178
8.0,-0.0005210722647323782,-0.0014270917287680272
9.0,0.008147907007305196,0.0004509675554976461
10.0,0.005651740818287541,-0.005927182187307025
11.0,-0.002993989206463783,0.0003887169783056797
12.0,0.00043041773797947446,0.002929985847823442
13.0,-0.0015635059420692737,-0.001746625243654892
14.0,0.003968895175234467,0.00038959008382258027
15.0,0.0008925550531596603,0.0008264236471602029
16.0,-0.002479078057162202,-0.00016520765891610647
17.0,-0.0003766113757958585,0.003942308908653446
18.0,0.0028329233798209735,0.002903062618789474
19.0,0.0018969931883731188,0.0032106490121782817
20.0,0.0008489823015037638,-0.004906610063091992
21.0,-0.0013048577390579802,-0.0023064695158311744
22.0,-0.0004126820227886979,0.008700188189160752
23.0,0.0021447560168017196,0.002322065315555394
24.0,-0.0017029527725339446,0.00512386761705291
25.0,-0.004098545561746255,0.0026415208010061625
26.0,-0.0003173461687647601,-0.0008497642747946103
27.0,0.003056395932906246,-0.0017585976381505257
28.0,0.0027221775814468044,0.0004592103314411275
29.0,0.0028714390780262664,-0.006615544279028191
30.0,0.002110269350205507,0.005863624428277166
31.0,0.004084909727376068,0.0016250100143219049
32.0,-0.002468516813285406,-0.0006817792598362563
33.0,0.0003675608672809954,-0.003975980840034035
34.0,-0.00048516498250968657,-0.009221294589954266
35.0,0.004043017694253096,0.0002060407561593225
36.0,-0.0021914380656346587,0.0033821358202528557
37.0,-0.0012617397100167433,-0.00970902201271095
38.0,0.003677766204795464,0.0027340308597078164
39.0,0.001227039136153145,-0.006328025012382053
40.0,0.0026020148272956167,0.004841551077583456
41.0,0.0022098447598203684,0.005093450741192288
42.0,-0.0012124615067724519,-0.002697918753761097
43.0,0.006445402414614429,-0.0017410193851279496
44.0,0.0008922517036549802,0.0038840012674022
45.0,0.00016455290232482433,0.0009747144538121398
46.0,0.0025982859108196884,0.006744761405233317
47.0,0.007188802021624201,0.0002931669135967238
48.0,0.004187519018355852,0.007213460743368491
49.0,-0.0033877145238767003,-0.0022910911376872872
50.0,0.0032645781046956334,0.0013243129246225868
51.0,6.069900039817296e-5,0.001970930839398515
52.0,0.005162152789177133,0.00643418771978606
53.0,0.0002758844704102927,0.0012571008526330483
54.0,0.0002760540473294926,0.00012885564162647633
55.0,-0.0020102992968526094,-0.004296134249511963
56.0,-0.0006180729143279196,0.001975947966310795
57.0,-0.003821762153683705,-0.010872731346718813
58.0,-0.00014707300815121075,0.00684823820062654
59.0,0.0007158530614337919,0.006162603328604744
60.0,0.0037594022661126456,0.003868564612354652
61.0,0.0015409014703675731,0.004736025003341629
62.0,0.002381495930955382,-0.013928112224792667
63.0,0.0045226527656633255,0.0020416199037492817
64.0,0.0018813030110736715,-0.0016665566800660673
65.0,-0.00218310085530438,-0.00032754108712873797
66.0,-0.0024479238571304776,-0.007287936380487925
67.0,0.00042526418322180634,-0.0007595182515929236
68.0,-0.0023116266438161144,-0.004981402063987173
69.0,0.0008957709097456385,0.0006508300519654355
70.0,0.0009288881593422466,0.0027794082076411475
71.0,0.003056628009894038,0.01032312938116112
72.0,0.0018090322388755028,0.00019556369861453466
73.0,-0.0018945745516716708,-0.002304356818193288
74.0,0.0011960732422317093,-0.003623116322269441
75.0,-0.003920369442264422,-0.0069076695234586
76.0,0.00045683776828448646,-0.010937853947715145
77.0,-0.0013329345839501324,-0.0034560477554192205
78.0,0.001402240244892574,-0.0012065783508096776
79.0,-0.0005695099983156827,-0.0061868953040381215
80.0,-0.0015495111589265156,-0.0030544726225321286
81.0,0.002499411732338011,-0.00552958070016954
82.0,0.0015745260591885463,-0.002606410652899214
83.0,0.0010169370849119163,-0.004951446323342092
84.0,-0.002041016958081109,-0.0049938293669249244
85.0,0.0009904736886882902,0.009374454535228477
86.0,-0.0004914460785251138,0.005334543237749498
87.0,0.0030880412729111196,-0.006220678065456952
88.0,-0.0014222768117705014,0.00010778591083260747
89.0,0.005235443592538294,-0.0042306713727284975
90.0,-0.00045712316147749975,-0.004117307741666436
91.0,0.006082345942349667,0.01241188100469421
