irz,r_wo_FGmarg,r_w_FGmarg
1.0,-0.002677446825452739,-0.003218603830791956
2.0,-0.0010895535209883493,-0.0044565348603844744
3.0,-0.0004392103981736662,-0.00021127910123702073
4.0,-0.003366211951853111,-0.010848163826444053
5.0,0.0010397488217298847,-0.00612538509844323
6.0,0.0008521039678680711,0.002071938425985309
7.0,0.004714111862679167,-0.003403780386571531
8.0,-0.0028244790845014453,0.00034258119983958266
9.0,0.0003694246006142855,0.006221537322315656
10.0,0.0007789680227531167,0.001942406621462787
11.0,-0.0026020482201224533,0.0012967847210492436
12.0,7.225936482261363e-5,-0.00024435634057025493
13.0,0.00014145965465878966,0.0023359483534911574
14.0,-0.0038320872096704534,0.0015016528178976992
15.0,-0.0006160071898591024,-0.004532890228674529
16.0,-0.0011402613470027226,-0.0035113574855766393
17.0,-0.001723297395152364,-0.0038953714650459483
18.0,0.0017412203189905767,0.0036713565949199538
19.0,-0.0020391444991407445,0.001446616871598338
20.0,0.002526915538280284,0.000859080918488593
21.0,0.0008001258432948344,-0.007849936633590092
22.0,0.003939378361760475,0.0009314252115820178
23.0,0.0005567917597939738,0.003603211665358235
24.0,0.004520201628709879,-0.01205934126747005
25.0,0.002075965511563495,-0.00023205363470409334
26.0,-0.0012813513451399793,-0.009038270863623703
27.0,0.004617520723317767,0.0093841032259278
28.0,0.002055613398838871,-0.0015145136484192203
29.0,0.0018003183438192322,0.004464496052964325
30.0,-0.0028182992372924997,0.0007567259662710462
31.0,0.0017006908571777818,0.003013013815668529
32.0,0.002456433098108723,-0.00182857156566473
33.0,-0.0025838150339083177,-0.006075668163676245
34.0,-0.0013518732484704306,-0.007548380300293291
35.0,0.0013028249794097865,0.003015311417326521
36.0,-9.59317363902283e-5,0.0013143761050819966
37.0,0.001847827087272457,0.00020519338984201688
38.0,0.0012488276944572806,-0.002520481598424846
39.0,-0.0006651380815974477,-0.008049072155784652
40.0,0.0008087471354449303,-0.0035522316017061457
41.0,-0.0007019682552832355,0.0052927693465572015
42.0,0.0006760596562338324,-0.004099041509499864
43.0,0.0018142876895556575,0.004777201534231647
44.0,0.0028620442826526077,0.0013482383675171565
45.0,-0.002088455601180693,-0.009754511086915586
46.0,0.0008222824967460458,-0.004417048246023373
47.0,0.0010944264309983864,-0.00022085097991784985
48.0,0.0029791896969592713,0.007868665411439003
49.0,0.004126846705483593,0.005962938654232137
50.0,0.0029331736028539988,0.0098999335423632
51.0,-0.0009162015765507963,-0.0041756884783606795
52.0,0.002024333225888501,0.0014767398865569124
53.0,0.00015572317009313053,-0.009483940424030246
54.0,-0.003610182948317518,-0.002042731026616261
55.0,-0.0026279963900664558,0.000427093888359706
56.0,0.0016571882415961357,-0.0007727557943839152
57.0,0.002476923488592885,-0.005906219909933542
58.0,0.004481749508000895,-0.0023056278827097644
59.0,0.0030861791862596536,0.0037946757664090594
60.0,0.004408295271982975,0.006150257165710761
61.0,-0.0006502330438282197,-0.0015687751128356058
62.0,0.00038456033784413276,-0.0039776454522541345
63.0,0.0030508526162211502,0.010966328644147386
64.0,0.006124574067205001,0.01210662317613285
65.0,0.0016420592181132152,0.0022521205034923696
66.0,0.00032236870357817344,-0.001531491663814955
67.0,-0.0022723880659909637,0.0011265483930940506
68.0,-0.0032262675251961445,-0.007881650637844868
69.0,0.0013181827630675718,-0.00032252783850950036
70.0,0.004052528315569578,0.00037846705564348077
71.0,0.00030849318107923143,-0.00802130785962238
72.0,0.0002836009504004525,-0.00866851346003705
73.0,0.00046220045051309597,-0.0004912122488075905
74.0,0.002019499392521923,0.002784562870659786
75.0,0.0017442995046430972,-0.0008693717288149987
76.0,0.003932489516386154,0.002073801542942111
77.0,0.004349139096580958,0.011070968617564372
78.0,0.0002703507954842935,-0.0060040463377733526
79.0,0.002470366318843862,-0.006179203045639326
80.0,-0.0028354331305532466,0.0006764597939839753
81.0,0.0037816754561352827,-0.0020461697199299026
82.0,0.0047055472265948445,-0.0017021278011893376
83.0,-0.0015677600847614562,-0.004238903312624296
84.0,0.0037673449209100814,0.0008555243193484317
85.0,0.001357147216587798,0.004065818383738983
86.0,-0.0008609408727846931,0.0027277098472045505
87.0,-0.003014175593723339,-0.0006121642751889676
88.0,-0.00028033135683836505,0.0037500930295519155
89.0,0.002179317017981412,-0.0011182294892991215
90.0,0.000369103616312852,0.0002555326896176268
91.0,0.004866494642797011,0.008882900925683265
92.0,0.0022897380934646214,0.005109927311252184
93.0,-0.0013386191821831211,-0.008727417090143949
94.0,-0.0003518094972037516,-0.002126969127296127
95.0,-0.001632063902930481,-0.0014885410486739892
96.0,0.003998528564513287,-0.0012302815359246607
97.0,0.0026737337431425954,0.004413854574832927
98.0,0.001974694126027853,0.0027386993021662168
99.0,0.0015625951739887923,0.0008272109787104862
100.0,7.18456708016659e-5,-0.0015352958115029713
101.0,0.000514850831652062,-0.0017729953181452986
102.0,-0.0028543822783164002,-0.0027142555981596052
103.0,0.00556896609794146,-0.00578024573810486
104.0,-0.0016555669832512441,-0.0011945208421841333
105.0,-0.001204894071638562,-0.00040140346053622026
106.0,-0.0021685057002442166,-0.008237697217925635
107.0,0.005320737487448907,-0.00539438522001496
108.0,-0.0022447441577667752,-0.009399890592993596
109.0,-0.0004546042513176852,0.0003911664306124335
110.0,0.0024791386871298895,-0.008490665386199529
111.0,0.0038064264732552123,0.015022573464868684
112.0,0.0012033068794119312,-0.0034399367722196274
113.0,0.0014140651610151003,0.00021663615857695612
114.0,0.004610145739963688,-0.003944661077503056
115.0,-0.00024550444428345265,0.0012143015134933462
116.0,0.0005726792365877458,-0.0006123427507055877
117.0,0.0019329268500951522,0.0001778492799348305
118.0,0.0003058004115673778,-0.008497135883797566
119.0,0.002845348969835447,0.004814377407241182
120.0,-0.0004123775400722395,-0.004306434727067097
121.0,-0.0008387771380868808,-0.005431252035426156
122.0,0.006845006819546506,0.005218888372983514
123.0,0.003979441137083953,0.0051957903403400145
124.0,-0.0001972379252673796,-0.006856876648915844
125.0,-0.0004728242117816378,-0.006473363015938798
126.0,-0.0017814416133079432,-0.003715355382331245
127.0,-0.002043104592339794,-0.006467950114975799
128.0,0.008695409195694281,0.004312604327570872
129.0,0.005674430213402191,-0.0006687923358387825
130.0,-0.001798223946067893,-0.0059563967716313735
131.0,0.005063752926996881,-0.0033604404191636865
132.0,-0.004583988637010643,-0.006814246143092261
133.0,-0.0010317366626340502,0.005281175853424914
134.0,0.005152278416291402,-0.0075851008131993525
135.0,0.004443895430550276,0.0018086520235105746
136.0,-0.0020503251904531792,-0.008441944680612509
137.0,0.002286643316786109,0.0003603399025950288
138.0,0.00011070244750686072,-0.004647318525892443
139.0,-0.00339723997879883,0.0021442372226840073
140.0,-0.0015850752546528065,0.0022057440486520823
141.0,0.003110157979606336,0.005270974541724267
142.0,0.002083662308052953,0.002455581583232238
143.0,-0.0011721579200052073,-0.002546426715063044
144.0,0.0013787880244955453,0.006883389151467773
145.0,-0.002395772802296214,-0.0061619773115644365
146.0,0.0008029966864928659,-0.004700940761223236
147.0,0.0022897215364669175,-0.007246255308168793
148.0,-0.002201030556718638,-0.0013304122762379117
149.0,0.0022444355938304266,-0.003283297470154782
150.0,0.005379058247750744,-0.01113053395173479
151.0,0.0011856867195923046,-0.0004727083986378316
152.0,0.0019180916697550936,0.004467713207809618
153.0,-0.0021607603455072897,-0.0050389889844359775
154.0,0.002821481203459554,0.0017866467573018055
155.0,0.00041306132977733597,-0.002984084181138867
156.0,-4.179576380138318e-6,0.0020974443858076375
157.0,0.00011588881488131026,0.001472264637357214
158.0,0.005429437907131896,-0.018345891311816968
159.0,0.0007048402989841119,0.0037965670883141874
160.0,0.0010877747927907984,0.010340622925828004
161.0,-0.002187267977712273,-0.007846261715615645
162.0,-0.0004412375281936845,-0.0019056776471646027
163.0,0.0032871250986871744,-0.0030078403031465776
164.0,-0.001691028661976472,-0.006328260291757365
165.0,0.0002835055888948961,0.004647006473099607
166.0,0.00036130879877998233,-0.00173097961795743
167.0,0.0026977501395408195,-0.0019182414754048542
168.0,0.0022606256067006255,0.0024109014758258657
169.0,0.007160627323546628,-0.002308910839324741
170.0,-0.000615053200822568,0.0006323183116981074
171.0,0.002148013881268128,-0.005025036102312067
172.0,-5.49769749329859e-5,0.00428610706062634
173.0,0.0020695031856609977,-0.006534773681249775
174.0,0.007228897102798101,-0.004037020675609605
175.0,0.0029521274319189664,0.00417736730926473
176.0,-0.000931410179394047,-0.001022838600910253
177.0,-0.0013230063770576196,0.0009020507314694646
178.0,-0.001227785539968502,0.004115098662544802
179.0,0.0041782240351752,0.0023306714072518684
180.0,-0.0014121994158510951,-0.0021847243501030016
181.0,-4.990593779845742e-5,-0.0010399208692553404
182.0,0.00833743321211853,0.006464492371820637
183.0,-0.0014419374051650236,-0.007128396721597123
184.0,0.00082557154727275,-0.0017526128908071572
185.0,0.0028011557663197265,0.004001763903411687
186.0,0.0006380930387549203,0.00027355117770776097
187.0,0.0031568316367020836,0.005221426200948494
188.0,0.0041662127259462405,0.005121326012253911
189.0,-0.0010868690590149419,-0.003953763788390045
190.0,0.0046007705206003125,-0.005784974843270721
191.0,0.0014580199439015364,0.004530639055094929
192.0,-0.0016808764004170539,-0.005473508259155404
193.0,0.0005807624465118621,0.0018319753617794799
194.0,0.000328396824874667,-0.0012839253150506403
195.0,0.0018759459650307029,0.0009946076733385802
196.0,0.0025743873492913537,0.001973292915948382
197.0,0.0015890438777574046,-0.00039404518429116445
198.0,0.00027780700482548737,-0.008569052883730926
199.0,0.0013812458365468074,-0.0071356900706442536
200.0,0.005321616075167261,0.007283057447683305
201.0,0.00336808356697129,-0.0010628459822407106
202.0,-0.0008870546743729533,-0.002083680206661108
203.0,0.0019426555422153002,-0.0026175531692996445
204.0,0.0012555853682788632,0.0015083230558932679
205.0,0.00729236625561389,0.007525334336446426
206.0,0.0026824912890495768,-0.0033495345885773157
207.0,0.0008530811960749077,-0.01094592639795793
208.0,0.004218645801053246,-0.010995033244176663
209.0,0.003858773718703087,-0.0014676435712246989
210.0,0.00023105300558160633,5.434259721057083e-5
211.0,0.0001272752946978049,-0.006266240233014446
212.0,0.004762526069992789,-0.0032816419333432114
213.0,0.0005463109910701659,-0.006789855538240051
214.0,-0.001262384041350443,0.003901869447080921
215.0,0.0032991751489919023,-0.005601377173083411
216.0,0.002285154231406708,0.0013272270076191215
217.0,-0.0013773130173848015,-0.00419731777130069
218.0,-0.0044944911481640225,-0.006609895902209919
219.0,0.002000584563872798,-0.0005885839210046363
220.0,0.004252832468620554,0.0031102027127572905
221.0,0.0013836734086084752,0.003901611081152406
222.0,-0.0030623663981791116,-0.001750960136484219
223.0,0.0013964515096397529,0.0070886470791173845
224.0,0.003851790664432612,-0.003743650088576656
225.0,-0.0027225631938232677,-0.009319160878412293
226.0,0.00084584088127756,0.004248409848079182
227.0,0.0014685116964058614,0.0021789393404012176
228.0,-0.000501245265825604,-0.005653259767470878
229.0,-0.0028094896912676057,0.0013301793516652743
230.0,0.0007814674665532037,-0.0023512956899274474
231.0,0.002985335541190465,-0.0031651764575209296
232.0,0.004391765694405737,-0.006721979875841143
233.0,0.0003406799388367375,-0.00017924286069811307
234.0,0.0021041808721028437,-0.004233630620406543
235.0,-0.004767194240168584,-0.006990802818651743
236.0,-0.0018070246046012887,-0.00711596231880594
237.0,0.0019226741526793961,0.0012752683423953304
238.0,-0.0023802253274150267,0.001924346298888465
239.0,0.001542919366309226,0.00286779257604865
240.0,0.0005306701456088064,-0.007019353751662895
241.0,-0.0012427079166185187,0.0015331692439795707
242.0,-0.0038058907451767195,-0.00889775586309432
243.0,0.001216152352004347,-0.008253775532049902
244.0,0.0023239393667318447,-0.009398266205183352
245.0,-0.002492778297842881,-0.001240784178589673
246.0,0.0025014485289690087,-0.0004589101316521747
247.0,0.0012914208483860727,0.004347712932911049
248.0,0.0015223029462381953,0.0054002910671532844
249.0,0.0022720888635133405,-0.009314207637933064
250.0,0.0022920235449353774,0.0023778512601448838
251.0,-0.002277910919112968,0.0012218826185056715
252.0,-0.0011816134151464168,-0.004072167683172404
253.0,0.0025852897822276075,-0.002644136366998425
254.0,0.0008188835537510543,-0.005066090663448427
255.0,0.0023232614522066186,-0.009833605591930823
256.0,0.0031077072663598594,-0.0031381451296985333
257.0,0.0032309208291731715,-0.004296755973964912
258.0,0.008140058865525024,0.002598018830898055
259.0,0.0013324785715900368,0.00010720711085219124
260.0,-0.001110016386289833,0.008808445230546818
261.0,-0.001976175152563569,-0.005917219828059606
262.0,0.004828144365477668,0.0007969813252960556
263.0,0.00918823737981632,-0.0021540722925843365
264.0,0.0010538894482426105,-0.011286676186970207
265.0,0.002524668151062703,-0.00531211338388045
266.0,0.005888163241892684,0.006737564987102923
267.0,0.0032129637863002295,0.009317648137361594
268.0,0.0022387334831008884,-0.0017339508243142754
