irz,beta_s,beta_d,T_d
400.0,-3.1228707008426277,1.5320403349790475,22.73926037961352
401.0,-2.9310539538526204,1.5739833064023376,20.011809978364205
402.0,-2.856823557769726,1.5703728972476885,20.836213153660868
403.0,-2.9816023229245645,1.5158382655709417,22.23786741804939
404.0,-3.0389016665421384,1.5546526804949283,21.85014321732602
405.0,-2.969531830237842,1.557386759851131,21.833811249916607
406.0,-3.0014934568377285,1.5358867521879156,22.14304360792324
407.0,-2.9920880570112196,1.4971759207919098,23.68232579196632
408.0,-2.8139584738091115,1.5532159146333346,20.246891042069336
409.0,-2.9921104663899087,1.5462302728095954,20.308215041720203
410.0,-2.9556188865835122,1.5006450998936025,22.961916665859235
411.0,-2.952634951218556,1.5439972966557778,22.680615125700232
412.0,-2.808271514767708,1.572020274003029,20.78231938818793
413.0,-3.2376124602433,1.5003236859616744,24.4989907840324
414.0,-3.0911657249800406,1.5510824023672491,21.50471713137803
415.0,-2.931465215451941,1.5315240353573583,21.730850128865143
416.0,-3.0035779070177844,1.536435653406528,21.427222751629323
417.0,-2.927093364030556,1.4585002577154302,26.24920399154324
418.0,-3.0793899864430054,1.5266744947691127,20.96661164784381
419.0,-2.8878073405113533,1.532270074076993,22.65273210324696
420.0,-2.987874101487297,1.5497150797355146,20.80085198950001
421.0,-2.8151060365228933,1.5318103517632784,22.673580946800833
422.0,-2.913949820771225,1.4940205508366724,24.906382517487827
423.0,-2.9410581933536806,1.6092958531067947,18.44577891531175
424.0,-2.9307924189241654,1.5211083510435075,22.539520809763964
425.0,-2.9638405125326295,1.565879356430384,20.618993354486634
426.0,-2.8369161490734816,1.5909627004559503,19.441714302545314
427.0,-2.9303686044028874,1.530715762663105,22.56555063166344
428.0,-2.8425426208648377,1.50835921940737,21.024638862802664
429.0,-3.1013329760424933,1.5377650412033126,21.719598879413496
430.0,-2.8173114908026293,1.595386105455987,18.85657275396691
431.0,-3.0030701240168107,1.5476306457177635,20.530857130584895
432.0,-2.8485705221283397,1.5660986703095645,20.191014636438897
433.0,-2.985024095294037,1.5090938644475946,23.047114423104553
434.0,-2.9258024426319786,1.5142079727115079,21.813770650614806
435.0,-2.9246379895390993,1.551686335413626,21.616816305676043
436.0,-2.9031329123806042,1.575194130957174,21.287270829030042
437.0,-2.8203746187297014,1.4697194342820492,25.44169433064457
438.0,-3.0542748002897575,1.534084700898971,21.86086950011518
439.0,-3.0490607537571806,1.5997480370283452,19.20644108822893
440.0,-3.0569869016637696,1.5146341195925974,22.820130215535663
441.0,-2.9697680829757798,1.6096753606505065,19.38736162019505
442.0,-3.0302068016040544,1.549726389209932,20.8351018916879
443.0,-3.021844371860765,1.5878471975889767,19.946993033200215
444.0,-2.850236432972533,1.6498738522774792,18.339498106618215
445.0,-2.9633262957954294,1.4980165105570873,23.38953703339915
446.0,-2.8769045599646423,1.5163421558899064,23.28716081172614
447.0,-3.0316492466881364,1.5344155944689846,21.359233287371243
448.0,-2.9023121644282655,1.56276677108839,20.86631105797749
449.0,-3.0384834529478235,1.514796523654569,22.58360854213834
450.0,-3.0682673146094315,1.5487407351663238,20.537459514386256
451.0,-3.0746087180093853,1.511051178150486,23.087531658538968
452.0,-3.079284241615884,1.6086622986789136,19.260178505283243
453.0,-2.9729182778473247,1.5171199819257453,22.26416480286653
454.0,-2.8727276605155536,1.4860942555200514,24.386123814593933
455.0,-3.0245248101126245,1.5423654483054663,20.733968388407305
456.0,-2.983354235710866,1.5686570431631044,21.578753668634864
457.0,-3.0142182626645657,1.6060538859667883,19.764335870453586
458.0,-2.8398585638360423,1.4936650733294414,24.124581590362823
